1	0.0	4000	4000
2	0.0	4000	4000
3	0.0	4000	4000
4	0.0	4000	4000
5	0.0	4000	3880
6	50.0	4000	3889
7	42.9	4000	3889
8	37.5	4000	3889
9	33.3	4000	3889
10	30.0	4000	3889
11	27.3	4000	3889
12	50.0	4000	3898
13	46.2	4000	3898
14	42.9	4000	3898
15	40.0	4000	3898
16	37.5	4000	3898
17	35.3	4000	3898
18	158.3	4000	3667
19	150.0	4000	3667
20	142.5	4000	3667
21	135.7	4000	3667
22	129.5	4000	3667
23	123.9	4000	3667
24	131.2	4000	3676
25	126.0	4000	3676
26	121.2	4000	3676
27	116.7	4000	3676
28	112.5	4000	3676
29	108.6	4000	3676
30	115.0	4000	3685
31	174.2	4000	3445
32	168.8	4000	3445
33	163.6	4000	3445
34	158.8	4000	3445
35	154.3	4000	3445
36	158.3	4000	3454
37	154.1	4000	3454
38	150.0	4000	3454
39	146.2	4000	3454
40	142.5	4000	3454
41	139.0	4000	3454
42	135.7	4000	3463
43	132.6	4000	3463
44	173.9	4000	3223
45	170.0	4000	3223
46	166.3	4000	3223
47	162.8	4000	3223
48	159.4	4000	3232
49	156.1	4000	3232
50	153.0	4000	3232
51	150.0	4000	3112
52	147.1	4000	3112
53	144.3	4000	3112
54	147.2	4000	3121
55	144.5	4000	3121
56	142.0	4000	3121
57	139.5	4000	3121
58	137.1	4000	3121
59	134.7	4000	3121
60	137.5	4000	3130
61	135.2	4000	3130
62	133.1	4000	3130
63	131.0	4000	3130
64	159.4	4000	2890
65	156.9	4000	2890
66	159.1	4000	2899
67	156.7	4000	2899
68	154.4	4000	2899
69	152.2	4000	2899
70	150.0	4000	2899
71	147.9	4000	2899
72	150.0	4000	2908
73	147.9	4000	2908
74	145.9	4000	2908
75	144.0	4000	2908
76	142.1	4000	2908
77	165.6	4000	2668
78	167.3	4000	2677
79	165.2	4000	2677
80	163.1	2076	3743
81	161.1	2076	3743
82	159.1	2076	3743
83	157.2	2076	3743
84	158.9	2095	3752
85	157.1	2095	3752
86	155.2	2095	3752
87	153.4	2095	3752
88	151.7	2095	3752
89	150.0	2095	3752
90	148.3	2114	3761
91	168.1	2114	3521
92	166.3	2114	3521
93	164.5	2114	3521
94	162.8	2114	3521
95	161.1	2114	3521
96	159.4	2133	3530
97	157.7	2133	3530
98	156.1	2133	3410
99	154.5	2133	3410
100	153.0	2133	3410
101	151.5	2133	3410
102	152.9	2152	3419
103	151.5	2152	3419
104	150.0	2152	3419
105	148.6	2152	3419
106	147.2	2152	3419
107	145.8	2152	3419
108	147.2	2171	3428
109	145.9	2171	3428
110	144.5	2171	3428
111	160.8	2171	3188
112	159.4	2171	3188
113	158.0	2171	3188
114	159.2	2190	3197
115	157.8	2190	3197
116	156.5	2190	3197
117	155.1	2190	3197
118	153.8	2190	3197
119	152.5	2190	3197
120	153.8	2209	3206
121	152.5	2209	3206
122	151.2	2209	3206
123	150.0	2209	3206
124	164.5	2209	2966
125	163.2	2209	2966
126	164.3	2228	2975
127	163.0	2228	2975
128	161.7	2228	2975
129	160.5	2228	2975
130	159.2	2228	2975
131	158.0	2228	2975
132	159.1	2247	2984
133	157.9	2247	2984
134	156.7	2247	2984
135	155.6	2247	2984
136	154.4	2247	2984
137	167.5	2247	2744
138	166.3	2266	2753
139	165.1	2266	2753
140	163.9	2266	2753
141	162.8	2266	2753
142	161.6	2266	2753
143	160.5	2266	2753
144	159.4	2285	2642
145	158.3	2285	2642
146	157.2	2285	2642
147	156.1	2285	2642
148	155.1	2285	2642
149	154.0	2285	2642
150	155.0	2304	2651
151	154.0	2304	2651
152	153.0	2304	2651
153	152.0	2304	2651
154	151.0	2304	2651
155	150.0	2304	2651
156	151.0	2323	2660
157	162.4	2323	2420
158	161.4	2323	2420
159	160.4	2323	2420
160	159.4	2323	2420
161	158.4	2323	2420
162	159.3	2342	2429
163	158.3	2342	2429
164	157.3	2342	2429
165	156.4	2342	2429
166	155.4	2342	2429
167	154.5	2342	2429
168	155.4	2361	2438
169	154.4	2361	2438
170	165.0	2361	2198
171	164.0	2361	2198
172	163.1	2361	2198
173	162.1	2361	2198
174	162.9	2380	2207
175	162.0	2380	2207
176	161.1	2380	2207
177	160.2	2380	2207
178	159.3	2380	2207
179	158.4	2380	2207
180	159.2	2399	2216
181	158.3	2399	2216
182	157.4	2399	2216
183	167.2	2399	1976
184	166.3	2399	1976
185	165.4	2399	1976
186	164.5	2418	1985
187	163.6	2418	1985
188	162.8	2418	1985
189	161.9	2418	1985
190	161.1	2418	1865
191	160.2	2418	1865
192	160.9	2437	1874
193	160.1	2437	1874
194	159.3	2437	1874
195	158.5	2437	1874
196	157.7	2437	1874
197	156.9	2437	1874
198	157.6	2456	1883
199	156.8	2456	1883
200	156.0	2456	1883
201	155.2	2456	1883
202	154.5	2456	1883
203	163.3	2456	1643
204	164.0	2475	1652
205	163.2	2475	1652
206	162.4	2475	1652
207	161.6	2475	1652
208	160.8	2475	1652
209	160.0	2475	1652
210	160.7	2494	1661
211	160.0	2494	1661
212	159.2	2494	1661
213	158.5	2494	1661
214	157.7	2494	1661
215	157.0	2494	1661
216	166.7	2513	1430
217	165.9	2513	1430
218	165.1	2513	1430
219	164.4	2513	1430
220	163.6	2513	1430
221	162.9	2513	1430
222	163.5	2532	1439
223	162.8	2532	1439
224	162.1	2532	1439
225	161.3	2532	1439
226	160.6	2532	1439
227	159.9	2532	1439
228	159.2	2551	1448
229	167.0	2551	1208
230	166.3	2551	1208
231	165.6	2551	1208
232	164.9	2551	1208
233	164.2	2551	1208
234	163.5	2570	1217
235	162.8	2570	1217
236	162.1	2570	1097
237	161.4	2570	1097
238	160.7	2570	1097
239	160.0	2570	1097
240	160.6	2589	1106
241	160.0	2589	1106
242	159.3	2589	1106
243	158.6	2589	1106
244	158.0	2589	1106
245	157.3	2589	1106
246	157.9	2608	1115
247	157.3	2608	1115
248	156.7	2608	1115
249	163.9	2608	875
250	163.2	2608	875
251	162.5	2608	875
252	163.1	2627	884
253	162.5	2627	884
254	161.8	2627	884
255	161.2	2627	884
256	160.5	2627	884
257	159.9	2627	884
258	160.5	2646	893
259	159.8	2646	893
260	159.2	2646	893
261	158.6	2646	893
262	165.5	2646	653
263	164.8	2646	653
264	165.3	2665	662
265	164.7	741	1728
266	164.1	741	1728
267	163.5	741	1728
268	162.9	741	1728
269	162.3	741	1728
270	162.8	760	1617
271	162.2	760	1617
272	161.6	760	1617
273	161.0	760	1617
274	160.4	760	1617
275	159.8	760	1617
276	159.2	1079	1626
277	158.7	1079	1506
278	158.1	1079	1506
279	157.5	1079	1506
280	157.0	1079	1506
281	156.4	1079	1506
282	156.9	1398	1515
283	156.4	1398	1515
284	155.8	1398	1515
285	155.3	1398	1515
286	154.7	1398	1515
287	154.2	1398	1515
288	154.7	1717	1524
289	154.2	1717	1524
290	160.3	1717	1284
291	159.8	1717	1284
292	159.2	1717	1284
293	158.7	1717	1284
294	159.2	2036	1293
295	158.6	2036	1293
296	158.1	2036	1293
297	157.6	2036	1293
298	157.0	2036	1293
299	156.5	2036	1293
300	157.0	2355	1302
301	156.5	2355	1302
302	156.0	2355	1302
303	161.9	2355	1062
304	161.3	2355	1062
305	160.8	2355	1062
306	161.3	2674	1071
307	160.7	2674	1071
308	160.2	2674	1071
309	159.7	2674	1071
310	159.2	2674	1071
311	158.7	2674	1071
312	159.1	2693	1080
313	158.6	2693	1080
314	158.1	2693	1080
315	157.6	2693	1080
316	163.3	2693	840
317	162.8	2693	840
318	162.3	2712	849
319	161.8	2712	849
320	161.2	2712	849
321	160.7	2712	849
322	160.2	2712	849
323	159.8	2712	729
324	160.2	2731	738
325	159.7	2731	738
326	159.2	2731	738
327	158.7	2731	738
328	158.2	2731	738
329	157.8	2731	738
330	158.2	2750	747
331	157.7	2750	747
332	157.2	2750	747
333	156.8	2750	747
334	156.3	2750	747
335	155.8	2750	747
336	162.1	2769	516
337	161.6	2769	516
338	161.1	2769	516
339	160.6	2769	516
340	160.1	2769	516
341	159.7	2769	516
342	160.1	2788	525
343	159.6	2788	525
344	159.2	2788	525
345	158.7	2788	525
346	158.2	2788	525
347	157.8	2788	525
348	158.2	2807	534
349	163.3	2807	294
350	162.9	2807	294
351	162.4	2807	294
352	161.9	2807	294
353	161.5	2807	294
354	161.9	2826	303
355	161.4	2678	385
356	161.0	2678	385
357	160.5	2678	385
358	160.1	2678	385
359	159.6	2678	385
360	159.2	2697	394
361	158.7	2697	274
362	158.3	2697	274
363	157.9	2697	274
364	157.4	2697	274
365	157.0	2697	274
366	157.4	2716	283
367	156.9	2568	365
368	156.5	2568	365
369	156.1	2568	365
370	155.7	2568	365
371	155.3	2568	365
372	155.6	2439	456
373	155.2	2439	456
374	154.8	2439	456
375	154.4	2439	456
376	154.0	2439	456
377	153.6	2439	456
378	154.0	2458	465
379	153.6	2458	465
380	153.2	2458	465
381	152.8	2458	465
382	152.4	2458	465
383	152.0	2458	465
384	157.4	2477	234
385	157.0	2477	234
386	156.6	2477	234
387	156.2	2477	234
388	155.8	2477	234
389	155.4	2477	234
390	155.8	2348	325
391	155.4	2348	325
392	155.0	2348	325
393	154.6	2348	325
394	154.2	2348	325
395	153.8	2200	407
396	154.2	2219	416
397	153.8	2219	416
398	153.4	2219	416
399	153.0	2219	416
400	152.6	2219	416
401	152.2	2219	296
