1	0.0	4000	4000
2	0.0	4000	4000
3	0.0	4000	4000
4	0.0	4000	4000
5	0.0	4000	4000
6	0.0	4000	4000
7	0.0	4000	4000
8	0.0	4000	4000
9	0.0	4000	4000
10	0.0	4000	4000
11	0.0	4000	4000
12	7.5	4000	4000
13	7.0	4000	4000
14	6.5	4000	4000
15	6.0	4000	4000
16	5.7	4000	3638.75
17	5.3	4000	3638.75
18	22.9	4000	3647.75
19	21.7	4000	3647.75
20	20.6	4000	3647.75
21	19.6	4000	3647.75
22	18.7	4000	3647.75
23	17.9	4000	3647.75
24	30.5	4000	3287
25	29.3	4000	3287
26	28.2	4000	3287
27	27.1	4000	3287
28	26.2	4000	3287
29	25.3	4000	3287
30	39.0	4000	3296
31	37.7	4000	3296
32	36.5	4000	3296
33	35.4	4000	3296
34	34.4	4000	2973
35	33.4	4000	2973
36	67.1	4000	2982
37	65.3	4000	2982
38	63.6	4000	2982
39	62.0	4000	2982
40	60.4	3852	3064
41	58.9	3852	3064
42	87.2	3871	3073
43	85.2	3871	3073
44	83.2	3871	3073
45	81.4	3723	3155
46	79.6	3723	3155
47	77.9	3723	3155
48	85.4	3742	3164
49	83.7	3742	3164
50	82.0	3742	3164
51	80.4	3742	3164
52	78.8	3742	3164
53	77.3	3742	3164
54	84.0	3761	2850
55	82.5	3761	2850
56	81.0	3761	2850
57	79.6	3761	2850
58	78.2	3761	2850
59	76.9	3761	2850
60	96.4	3632	2941
61	94.8	3632	2941
62	93.3	3632	2941
63	91.8	3632	2941
64	90.3	3632	2941
65	89.0	3484	3023
66	106.5	3503	3032
67	104.9	3503	3032
68	103.4	3503	3032
69	101.9	3503	3032
70	100.4	3503	3032
71	99.0	3503	3032
72	100.5	3522	2679.75
73	99.1	3522	2679.75
74	97.8	3522	2679.75
75	96.5	1598	3745.75
76	95.2	1598	3745.75
77	94.0	1598	3745.75
78	98.3	1617	3754.75
79	97.1	1617	3754.75
80	95.9	1617	3584.75
81	94.7	1617	3584.75
82	93.5	1617	3584.75
83	92.4	1617	3584.75
84	96.5	1936	3593.75
85	95.4	1936	3593.75
86	94.3	1936	3593.75
87	93.2	1936	3593.75
88	92.1	1936	3593.75
89	91.1	1936	3593.75
90	94.9	2255	3279.75
91	93.9	2255	3279.75
92	92.9	2255	3279.75
93	91.9	2255	3279.75
94	90.9	2255	3279.75
95	89.9	2255	3279.75
96	101.0	2574	3288.75
97	100.0	2574	3288.75
98	99.0	2574	3288.75
99	98.0	2574	3288.75
100	97.0	2574	3288.75
101	96.0	2574	3288.75
102	106.4	2893	3297.75
103	105.4	2893	3297.75
104	104.4	2893	3297.75
105	103.4	2893	3297.75
106	102.4	2893	3297.75
107	101.5	2893	3297.75
108	104.6	3212	3306.75
109	103.6	3212	3306.75
110	102.7	3212	2983.75
111	101.7	3212	2983.75
112	100.8	3212	2983.75
113	99.9	3212	2983.75
114	110.0	3531	2992.75
115	109.0	3531	2992.75
116	108.1	3383	3074.75
117	107.2	3383	3074.75
118	106.3	3383	3074.75
119	105.4	3383	3074.75
120	114.9	3402	3083.75
121	113.9	3254	3165.75
122	113.0	3254	3165.75
123	112.1	3254	3165.75
124	111.2	3254	3165.75
125	110.3	3254	3165.75
126	112.9	3273	3174.75
127	112.0	3273	3174.75
128	111.1	3273	3174.75
129	110.2	3273	3174.75
130	109.4	3273	2851.75
131	108.6	3273	2851.75
132	115.4	3292	2860.75
133	114.6	3292	2860.75
134	113.7	3292	2860.75
135	112.9	3292	2860.75
136	112.0	3292	2860.75
137	111.2	3292	2860.75
138	117.8	3311	2508.5
139	116.9	3311	2508.5
140	116.1	3311	2508.5
141	115.3	3311	2508.5
142	114.5	3311	2508.5
143	113.7	3311	2508.5
144	115.9	3182	2599.5
145	115.1	3182	2599.5
146	114.3	3182	2599.5
147	113.5	3182	2599.5
148	112.8	3182	2599.5
149	112.0	3182	2599.5
150	114.2	3201	2608.5
151	113.4	3201	2608.5
152	112.7	3201	2608.5
153	111.9	3201	2285.5
154	111.2	3201	2285.5
155	110.5	3201	2285.5
156	117.0	3220	2294.5
157	116.3	3220	2294.5
158	115.6	3220	2294.5
159	114.8	3220	2294.5
160	114.1	3220	2294.5
161	113.4	3220	1924.75
162	120.4	3239	1933.75
163	119.7	3239	1933.75
164	118.9	3239	1933.75
165	118.2	3239	1933.75
166	117.5	3239	1933.75
167	116.8	3091	2015.75
168	118.7	3110	2024.75
169	118.0	3110	2024.75
170	117.3	3110	2024.75
171	116.6	3110	2024.75
172	115.9	3110	2024.75
173	115.3	3110	2024.75
174	117.1	3129	2033.75
175	116.4	3129	2033.75
176	115.8	3129	1710.75
177	115.1	3129	1710.75
178	114.5	3129	1710.75
179	113.8	3129	1710.75
180	120.1	3148	1719.75
181	119.5	3148	1719.75
182	118.8	3000	1801.75
183	118.2	3000	1801.75
184	117.5	3000	1801.75
185	116.9	3000	1801.75
186	123.0	3019	1810.75
187	122.3	2871	1892.75
188	121.7	2871	1892.75
189	121.0	2871	1892.75
190	120.4	2871	1892.75
191	119.7	2871	1892.75
192	120.9	2890	1901.75
193	120.3	2890	1901.75
194	119.7	2890	1901.75
195	119.1	2890	1901.75
196	118.5	2890	1901.75
197	117.9	2890	1901.75
198	117.8	2909	1910.75
199	117.2	2909	1910.75
200	116.7	2909	1910.75
201	116.1	2909	1910.75
202	115.5	2909	1910.75
203	114.9	2909	1910.75
204	115.4	2928	1558.5
205	114.8	2928	1558.5
206	114.3	2928	1558.5
207	113.7	2928	1558.5
208	113.2	2928	1558.5
209	112.6	2928	1558.5
210	114.2	2947	1567.5
211	113.6	2947	1567.5
212	113.1	2947	1567.5
213	112.6	2947	1567.5
214	112.0	2947	1244.5
215	111.5	2947	1244.5
216	116.8	2966	1253.5
217	116.2	2966	1253.5
218	115.7	2966	1253.5
219	115.2	2966	1253.5
220	114.6	2818	1335.5
221	114.1	2818	1335.5
222	119.2	2837	1344.5
223	118.7	2837	1344.5
224	118.2	2837	1344.5
225	117.6	2689	1426.5
226	117.1	2689	1426.5
227	116.6	2689	1426.5
228	118.0	2708	1435.5
229	117.5	2708	1435.5
230	117.0	2708	1435.5
231	116.5	2708	1435.5
232	116.0	2708	1435.5
233	115.5	2708	1435.5
234	116.8	2727	1121.5
235	116.3	2727	1121.5
236	115.8	2727	1121.5
237	115.4	2727	1121.5
238	114.9	2727	1121.5
239	114.4	2727	1121.5
240	119.1	2598	1212.5
241	118.6	2598	1212.5
242	118.1	2598	1212.5
243	117.6	2598	1212.5
244	117.2	2598	1212.5
245	116.7	2450	1294.5
246	121.3	2469	1303.5
247	120.8	2469	1303.5
248	120.3	2469	1303.5
249	119.8	2469	1303.5
250	119.3	2469	1303.5
251	118.9	2469	1303.5
252	120.1	2488	1312.5
253	119.6	2488	1312.5
254	119.2	2488	989.5
255	118.7	2488	989.5
256	118.2	2488	989.5
257	117.8	564	2055.5
258	122.2	583	2064.5
259	121.7	583	2064.5
260	121.2	583	2064.5
261	120.8	583	2064.5
262	120.3	583	1894.5
263	119.8	583	1894.5
264	123.2	902	1903.5
265	122.8	902	1903.5
266	122.3	902	1903.5
267	121.8	902	1903.5
268	121.4	902	1903.5
269	120.9	902	1903.5
270	121.3	1221	1551.25
271	120.8	1221	1551.25
272	120.4	1221	1551.25
273	119.9	1221	1551.25
274	119.5	1221	1551.25
275	119.0	1221	1551.25
276	120.2	1540	1560.25
277	119.8	1540	1560.25
278	119.3	1540	1560.25
279	118.9	1540	1560.25
280	118.5	1540	1237.25
281	118.1	1540	1237.25
282	122.1	1859	1246.25
283	121.6	1859	1246.25
284	121.2	1859	1246.25
285	120.8	1859	1246.25
286	120.4	1859	1246.25
287	119.9	1859	1246.25
288	123.1	2178	1255.25
289	122.7	2178	1255.25
290	122.3	2178	1255.25
291	121.9	2178	1255.25
292	121.4	2178	1255.25
293	121.0	2178	1255.25
294	121.7	2497	1264.25
295	121.3	2497	1264.25
296	120.9	2497	1264.25
297	120.5	2497	1264.25
298	120.1	2497	894.5
299	119.7	2497	894.5
300	120.7	2516	903.5
301	120.3	2516	903.5
302	119.9	2516	903.5
303	119.5	2516	903.5
304	119.1	2516	903.5
305	118.8	2516	903.5
306	119.8	2535	912.5
307	119.4	2535	912.5
308	119.0	2535	589.5
309	118.6	2535	589.5
310	118.2	2535	589.5
311	117.9	2535	589.5
312	121.5	2554	598.5
313	121.1	2554	598.5
314	120.7	2406	680.5
315	120.3	2406	680.5
316	119.9	2406	680.5
317	119.6	2406	680.5
318	123.1	2425	689.5
319	122.7	2277	771.5
320	122.3	2277	771.5
321	122.0	2277	771.5
322	121.6	2277	771.5
323	121.2	2277	771.5
324	122.2	2296	780.5
325	121.8	2296	780.5
326	121.4	2296	780.5
327	121.1	2296	780.5
328	120.7	2296	457.5
329	120.3	2296	457.5
330	123.0	2315	466.5
331	122.7	2315	466.5
332	122.3	2315	466.5
333	121.9	2315	466.5
334	121.6	2315	466.5
335	121.2	2315	466.5
336	123.9	2334	114.25
337	123.5	2334	114.25
338	123.1	2334	114.25
339	122.8	2334	114.25
340	122.4	2334	114.25
341	122.0	2334	114.25
342	123.0	2205	205.25
343	122.6	2205	205.25
344	122.3	2205	205.25
345	121.9	2205	205.25
346	121.5	2205	205.25
347	121.2	2057	287.25
348	122.1	2076	296.25
349	121.7	2076	296.25
