L 4492, 5025, 1841, 4492, 5025, 183, 153, 153, 153
L 4492, 5025, 183, 4763, -4105, 228, 153, 153, 153
L 4763, -4105, 228, 3519, -4581, -196, 153, 153, 153
L 3519, -4581, -196, 3358, -4610, -324, 153, 153, 153
L 3358, -4610, -3250, 3358, -4610, -324, 0, 0, 255
L 3358, -4610, -324, 3303, -4594, -324, 0, 0, 255
L 3303, -4594, -324, 3276, -4591, -317, 0, 0, 255
L 3276, -4591, -317, 3124, -4586, -319, 0, 0, 255
L 3124, -4586, -319, 3089, -4504, -323, 0, 0, 255
L 3089, -4504, -323, 2910, -4491, -320, 0, 0, 255
L 2910, -4491, -320, 2824, -4480, -317, 0, 0, 255
L 2824, -4480, -317, 2803, -4391, -317, 0, 0, 255
L 2803, -4391, -317, 2719, -4392, -324, 0, 0, 255
L 2719, -4392, -324, 2700, -4297, -318, 0, 0, 255
L 2700, -4297, -318, 2581, -4300, -319, 0, 0, 255
L 2581, -4300, -319, 2505, -4368, -323, 0, 0, 255
L 2505, -4368, -323, 2435, -4378, -327, 0, 0, 255
L 2435, -4378, -327, 2332, -4383, -322, 0, 0, 255
L 2332, -4383, -322, 2198, -4396, -329, 0, 0, 255
L 2198, -4396, -329, 2100, -4467, -306, 0, 0, 255
L 2100, -4467, -306, 2008, -4485, -317, 0, 0, 255
L 2008, -4485, -317, 1868, -4505, -317, 0, 0, 255
L 1868, -4505, -317, 1798, -4572, -322, 0, 0, 255
L 1798, -4572, -322, 1723, -4574, -319, 0, 0, 255
L 1723, -4574, -319, 1701, -4584, -308, 0, 0, 255
L 1701, -4584, -308, 1556, -4601, -323, 0, 0, 255
L 1556, -4601, -323, 1499, -4651, -324, 0, 0, 255
L 1499, -4651, -324, 1450, -4666, -323, 0, 0, 255
L 1450, -4666, -323, 1397, -4692, -309, 0, 0, 255
L 1397, -4692, -309, 1253, -4693, -316, 0, 0, 255
L 1253, -4693, -316, 1113, -4689, -321, 0, 0, 255
L 1113, -4689, -321, 1109, -4598, -319, 0, 0, 255
L 1109, -4598, -319, 1021, -4588, -315, 0, 0, 255
L 1021, -4588, -315, 999, -4502, -321, 0, 0, 255
L 999, -4502, -321, 902, -4495, -328, 0, 0, 255
L 902, -4495, -328, 699, -4496, -327, 0, 0, 255
L 699, -4496, -327, 619, -4498, -324, 0, 0, 255
L 619, -4498, -324, 498, -4579, -320, 0, 0, 255
L 498, -4579, -320, 402, -4678, -322, 0, 0, 255
L 402, -4678, -322, 320, -4700, -322, 0, 0, 255
L 320, -4700, -322, 198, -4789, -318, 0, 0, 255
L 198, -4789, -318, 71, -4797, -313, 0, 0, 255
L 71, -4797, -313, 16, -4823, -321, 0, 0, 255
L 16, -4823, -321, -40, -4835, -323, 0, 0, 255
L -40, -4835, -323, -97, -4794, -326, 0, 0, 255
L -97, -4794, -326, -189, -4791, -320, 0, 0, 255
L -189, -4791, -320, -203, -4753, -324, 0, 0, 255
L -203, -4753, -324, -252, -4753, -324, 0, 0, 255
L -252, -4753, -324, -258, -4702, -325, 0, 0, 255
L -258, -4702, -325, -296, -4693, -321, 0, 0, 255
L -296, -4693, -321, -393, -4690, -315, 0, 0, 255
L -393, -4690, -315, -486, -4683, -320, 0, 0, 255
L -486, -4683, -320, -496, -4593, -319, 0, 0, 255
L -496, -4593, -319, -809, -4586, -305, 0, 0, 255
L -809, -4586, -305, -969, -4589, -316, 0, 0, 255
L -969, -4589, -316, -1036, -4588, -316, 0, 0, 255
L -1036, -4588, -316, -1188, -4587, -318, 0, 0, 255
L -1188, -4587, -318, -1275, -4575, -317, 0, 0, 255
L -1275, -4575, -317, -1283, -4502, -322, 0, 0, 255
L -1283, -4502, -322, -1375, -4486, -305, 0, 0, 255
L -1375, -4486, -305, -1489, -4485, -319, 0, 0, 255
L -1489, -4485, -319, -1575, -4481, -321, 0, 0, 255
L -1575, -4481, -321, -1595, -4403, -321, 0, 0, 255
L -1595, -4403, -321, -1686, -4391, -316, 0, 0, 255
L -1686, -4391, -316, -1785, -4385, -322, 0, 0, 255
L -1785, -4385, -322, -1795, -4294, -325, 0, 0, 255
L -1795, -4294, -325, -2075, -4291, -322, 0, 0, 255
L -2075, -4291, -322, -2265, -4285, -320, 0, 0, 255
L -2265, -4285, -320, -2618, -4299, -318, 0, 0, 255
L -2618, -4299, -318, -2697, -4368, -322, 0, 0, 255
L -2697, -4368, -322, -2775, -4383, -326, 0, 0, 255
L -2775, -4383, -326, -2840, -4404, -326, 0, 0, 255
L -2840, -4404, -326, -2899, -4447, -324, 0, 0, 255
L -2899, -4447, -324, -3017, -4447, -322, 0, 0, 255
L -3017, -4447, -322, -3139, -4447, -325, 0, 0, 255
L -3139, -4447, -325, -3201, -4470, -319, 0, 0, 255
L -3201, -4470, -319, -3270, -4471, -316, 0, 0, 255
L -3270, -4471, -316, -3566, -4490, -319, 0, 0, 255
L -3566, -4490, -319, -3592, -4390, -315, 0, 0, 255
L -3592, -4390, -315, -3690, -4390, -317, 0, 0, 255
L -3690, -4390, -317, -3692, -4293, -322, 0, 0, 255
L -3692, -4293, -322, -3783, -4287, -319, 0, 0, 255
L -3783, -4287, -319, -3788, -4195, -317, 0, 0, 255
L -3788, -4195, -317, -3796, -4016, -318, 0, 0, 255
L -3796, -4016, -318, -3798, -3884, -320, 0, 0, 255
L -3798, -3884, -320, -3791, -3806, -317, 0, 0, 255
L -3791, -3806, -317, -3692, -3686, -323, 0, 0, 255
L -3692, -3686, -323, -3686, -3600, -322, 0, 0, 255
L -3686, -3600, -322, -3566, -3473, -318, 0, 0, 255
L -3566, -3473, -318, -3504, -3377, -323, 0, 0, 255
L -3504, -3377, -323, -3483, -3313, -322, 0, 0, 255
L -3483, -3313, -322, -3423, -3233, -322, 0, 0, 255
L -3423, -3233, -322, -3386, -3099, -310, 0, 0, 255
L -3386, -3099, -310, -3387, -2997, -321, 0, 0, 255
L -3387, -2997, -321, -3348, -2948, -324, 0, 0, 255
L -3348, -2948, -324, -3286, -2843, -323, 0, 0, 255
L -3286, -2843, -323, -3213, -2756, -325, 0, 0, 255
L -3213, -2756, -325, -3196, -2190, -319, 0, 0, 255
L -3196, -2190, -319, -3274, -2180, -322, 0, 0, 255
L -3274, -2180, -322, -3282, -2135, -325, 0, 0, 255
L -3282, -2135, -325, -3296, -1991, -323, 0, 0, 255
