L -2159, 549, 232, -2159, 549, 23, 153, 153, 153
L -2159, 549, 23, -2165, 656, 23, 153, 153, 153
L -2165, 656, 23, -1823, 656, 23, 153, 153, 153
L -1823, 656, 23, -1821, 506, 23, 153, 153, 153
L -1821, 506, 23, -1639, 506, 23, 153, 153, 153
L -2066, 544, 232, -2066, 544, 23, 153, 153, 153
L -2066, 544, 23, -1965, 543, 23, 153, 153, 153
L -1965, 543, 23, -1965, 395, 23, 153, 153, 153
L -1965, 395, 23, -1823, 395, 23, 153, 153, 153
L -1823, 395, 23, -1821, 441, 23, 153, 153, 153
L -1821, 441, 23, -1639, 441, 23, 153, 153, 153
L -1736, 550, 2595, -1736, 550, 259, 153, 153, 153
L -1736, 550, 259, -1718, 605, 259, 153, 153, 153
L -1718, 605, 259, -1684, 715, 268, 153, 153, 153
L -1684, 715, 268, -1654, 789, 238, 153, 153, 153
L -1654, 789, 238, -1534, 999, 288, 153, 153, 153
L -1534, 999, 288, -1498, 1191, 339, 153, 153, 153
L -1498, 1191, 339, -1470, 1266, 307, 153, 153, 153
L -1470, 1266, 307, -1415, 1326, 272, 153, 153, 153
L -1415, 1326, 272, -1371, 1374, 268, 153, 153, 153
L -1371, 1374, 268, -1335, 1422, 307, 153, 153, 153
L -1335, 1422, 307, -1302, 1446, 320, 153, 153, 153
L -1302, 1446, 320, -1265, 1469, 302, 153, 153, 153
L -1265, 1469, 302, -1236, 1483, 285, 153, 153, 153
L -1236, 1483, 285, -1217, 1488, 278, 153, 153, 153
L -1217, 1488, 278, -1200, 1492, 263, 153, 153, 153
L -1200, 1492, 263, -1178, 1498, 249, 153, 153, 153
L -1178, 1498, 249, -1157, 1503, 238, 153, 153, 153
L -1157, 1503, 238, -1120, 1512, 268, 153, 153, 153
L -1120, 1512, 268, -1072, 1519, 298, 153, 153, 153
L -1072, 1519, 298, -1018, 1558, 348, 153, 153, 153
L -1018, 1558, 348, -1009, 1563, 332, 153, 153, 153
L -1009, 1563, 332, -1004, 1565, 324, 153, 153, 153
L -1004, 1565, 324, -993, 1566, 312, 153, 153, 153
L -993, 1566, 312, -955, 1570, 278, 153, 153, 153
L -955, 1570, 278, -929, 1572, 255, 153, 153, 153
L -929, 1572, 255, -909, 1574, 258, 153, 153, 153
L -909, 1574, 258, -881, 1579, 278, 153, 153, 153
L -881, 1579, 278, -833, 1590, 281, 153, 153, 153
L -833, 1590, 281, -778, 1603, 254, 153, 153, 153
L -778, 1603, 254, -649, 1631, 236, 153, 153, 153
L -649, 1631, 236, -575, 1667, 238, 153, 153, 153
L -575, 1667, 238, -528, 1686, 251, 153, 153, 153
L -528, 1686, 251, -466, 1712, 293, 153, 153, 153
L -466, 1712, 293, -420, 1739, 277, 153, 153, 153
L -420, 1739, 277, -370, 1764, 257, 153, 153, 153
L -370, 1764, 257, -334, 1780, 211, 153, 153, 153
L -334, 1780, 211, -300, 1794, 187, 153, 153, 153
L -300, 1794, 187, -260, 1792, 157, 153, 153, 153
L -260, 1792, 157, -182, 1783, 154, 153, 153, 153
L -182, 1783, 154, -140, 1775, 147, 153, 153, 153
L -140, 1775, 147, -97, 1777, 155, 153, 153, 153
L -97, 1777, 155, -28, 1788, 157, 153, 153, 153
L -28, 1788, 157, 29, 1787, 121, 153, 153, 153
L 29, 1787, 121, 70, 1788, 106, 153, 153, 153
L 70, 1788, 106, 194, 1809, 200, 153, 153, 153
L 194, 1809, 200, 267, 1811, 220, 153, 153, 153
L 267, 1811, 220, 309, 1808, 216, 153, 153, 153
L 309, 1808, 216, 355, 1804, 203, 153, 153, 153
L 355, 1804, 203, 482, 1842, 227, 153, 153, 153
L 482, 1842, 227, 606, 1892, 311, 153, 153, 153
L 606, 1892, 311, 660, 1885, 309, 153, 153, 153
L 968, 1773, 919, 968, 1773, 91, 153, 153, 153
L 968, 1773, 91, 1066, 1766, 121, 153, 153, 153
L 1066, 1766, 121, 1102, 1767, 133, 153, 153, 153
L 1102, 1767, 133, 1146, 1768, 131, 153, 153, 153
L 1146, 1768, 131, 1200, 1771, 119, 153, 153, 153
L 1200, 1771, 119, 1249, 1776, 129, 153, 153, 153
L 1249, 1776, 129, 1261, 1777, 130, 153, 153, 153
L 1261, 1777, 130, 1335, 1777, 108, 153, 153, 153
L 1335, 1777, 108, 1374, 1777, 129, 153, 153, 153
L 1374, 1777, 129, 1416, 1778, 150, 153, 153, 153
L 1416, 1778, 150, 1542, 1765, 88, 153, 153, 153
L 1542, 1765, 88, 1603, 1747, 111, 153, 153, 153
L 1603, 1747, 111, 1639, 1726, 82, 153, 153, 153
L 1639, 1726, 82, 1676, 1705, 80, 153, 153, 153
L 1676, 1705, 80, 1700, 1683, 103, 153, 153, 153
L 1700, 1683, 103, 1722, 1645, 104, 153, 153, 153
L 1722, 1645, 104, 1741, 1613, 109, 153, 153, 153
L 1741, 1613, 109, 1748, 1601, 112, 153, 153, 153
L 1748, 1601, 112, 1764, 1561, 100, 153, 153, 153
L 1764, 1561, 100, 1770, 1528, 91, 153, 153, 153
L 1770, 1528, 91, 1770, 1471, 105, 153, 153, 153
L 1770, 1471, 105, 1768, 1438, 126, 153, 153, 153
L 1768, 1438, 126, 1767, 1421, 138, 153, 153, 153
L 1767, 1421, 138, 1763, 1337, 178, 153, 153, 153
L 1763, 1337, 178, 1765, 1293, 193, 153, 153, 153
